Frequency,Channel A
(MHz),(dBu)

0.00000000,-26.53193000
0.03051758,-26.86105000
0.06103516,-31.95131000
0.09155273,-41.74981000
0.12207031,-61.35308000
0.15258789,-60.90916000
0.18310547,-64.08881000
0.21362305,-65.96026000
0.24414063,-70.04973000
0.27465820,-79.77207000
0.30517578,-77.23183000
0.33569336,-65.73197000
0.36621094,-60.52356000
0.39672852,-58.94012000
0.42724609,-60.35269000
0.45776367,-63.77044000
0.48828125,-66.77560000
0.51879883,-70.96449000
0.54931641,-69.96630000
0.57983398,-65.24497000
0.61035156,-61.81713000
0.64086914,-58.68695000
0.67138672,-56.42291000
0.70190430,-56.68682000
0.73242188,-60.92146000
0.76293945,-74.64067000
0.79345703,-68.29622000
0.82397461,-65.18218000
0.85449219,-64.89841000
0.88500977,-64.22555000
0.91552734,-64.00584000
0.94604492,-66.98615000
0.97656250,-78.09581000
1.00708008,-67.66669000
1.03759766,-63.78306000
1.06811523,-64.39594000
1.09863281,-68.67877000
1.12915039,-75.41113000
1.15966797,-79.26450000
1.19018555,-80.09910000
1.22070313,-85.75829000
1.25122070,-82.53000000
1.28173828,-73.98434000
1.31225586,-71.79660000
1.34277344,-71.21490000
1.37329102,-71.48016000
1.40380859,-72.86488000
1.43432617,-73.28709000
1.46484375,-76.90956000
1.49536133,-95.99214000
1.52587891,-80.88263000
1.55639648,-76.26766000
1.58691406,-69.94696000
1.61743164,-68.11622000
1.64794922,-70.45216000
1.67846680,-72.28046000
1.70898438,-68.91017000
1.73950195,-68.49066000
1.77001953,-71.81060000
1.80053711,-77.09650000
1.83105469,-79.02544000
1.86157227,-82.92611000
1.89208984,-82.28386000
1.92260742,-83.04157000
1.95312500,-81.64497000
1.98364258,-75.96617000
2.01416016,-74.13745000
2.04467773,-73.33434000
2.07519531,-72.66396000
2.10571289,-75.55985000
2.13623047,-85.99124000
2.16674805,-76.17444000
2.19726563,-76.15570000
2.22778320,-84.92137000
2.25830078,-84.35058000
2.28881836,-81.06487000
2.31933594,-83.25928000
2.34985352,-87.33352000
2.38037109,-84.88620000
2.41088867,-85.14009000
2.44140625,-85.57234000
2.47192383,-84.68211000
2.50244141,-92.17838000
2.53295898,-86.06766000
2.56347656,-81.26080000
2.59399414,-83.70479000
2.62451172,-85.54572000
2.65502930,-81.71922000
2.68554688,-76.55580000
2.71606445,-73.90680000
2.74658203,-73.61470000
2.77709961,-76.34169000
2.80761719,-77.26769000
2.83813477,-73.60762000
2.86865234,-75.18503000
2.89916992,-81.40916000
2.92968750,-85.34966000
2.96020508,-93.49519000
2.99072266,-81.09536000
3.02124023,-80.34985000
3.05175781,-79.85220000
3.08227539,-77.05504000
3.11279297,-79.93467000
3.14331055,-96.33561000
3.17382813,-79.55766000
3.20434570,-79.72151000
3.23486328,-84.38437000
3.26538086,-82.49402000
3.29589844,-79.98696000
3.32641602,-80.22411000
3.35693359,-79.69789000
3.38745117,-79.55404000
3.41796875,-82.22504000
3.44848633,-78.50043000
3.47900391,-76.88455000
3.50952148,-80.23670000
3.54003906,-78.70648000
3.57055664,-76.09523000
3.60107422,-80.37759000
3.63159180,-85.31476000
3.66210938,-82.22282000
3.69262695,-84.61700000
3.72314453,-79.42496000
3.75366211,-79.06068000
3.78417969,-80.76570000
3.81469727,-82.20595000
3.84521484,-86.87580000
3.87573242,-85.33250000
3.90625000,-82.23548000
3.93676758,-79.13478000
3.96728516,-79.22556000
3.99780273,-83.31503000
4.02832031,-84.91605000
4.05883789,-81.15434000
4.08935547,-79.17639000
4.11987305,-81.70322000
4.15039063,-84.69910000
4.18090820,-78.70927000
4.21142578,-76.78082000
4.24194336,-79.48798000
4.27246094,-88.96869000
4.30297852,-85.21745000
4.33349609,-81.58164000
4.36401367,-79.16596000
4.39453125,-80.47431000
4.42504883,-87.95439000
4.45556641,-81.44637000
4.48608398,-80.28576000
