Frequency,Channel A
(kHz),(dBu)

0.00000000,-39.21550000
0.03037179,-23.13262000
0.06074359,-21.33497000
0.09111538,-28.24846000
0.12148717,-33.89874000
0.15185897,-28.20465000
0.18223076,-34.04391000
0.21260256,-39.63604000
0.24297435,-36.40957000
0.27334614,-41.10132000
0.30371794,-53.61885000
0.33408973,-38.41938000
0.36446152,-36.97696000
0.39483332,-43.36242000
0.42520511,-46.87871000
0.45557691,-42.11686000
0.48594870,-50.58947000
0.51632049,-47.26274000
0.54669229,-45.07805000
0.57706408,-50.43215000
0.60743587,-53.04075000
0.63780767,-45.41125000
0.66817946,-45.50495000
0.69855126,-53.60402000
0.72892305,-61.79797000
0.75929484,-54.62751000
0.78966664,-59.44567000
0.82003843,-63.51149000
0.85041022,-63.31637000
0.88078202,-67.68811000
0.91115381,-55.85888000
0.94152561,-53.49151000
0.97189740,-57.31885000
1.00226919,-76.62595000
1.03264099,-66.27443000
1.06301278,-68.77963000
1.09338457,-66.50651000
1.12375637,-56.81502000
1.15412816,-55.80825000
1.18449996,-64.17519000
1.21487175,-67.03500000
1.24524354,-63.50276000
1.27561534,-68.73595000
1.30598713,-71.96877000
1.33635892,-66.44172000
1.36673072,-64.42448000
1.39710251,-61.86514000
1.42747431,-61.64432000
1.45784610,-63.11570000
1.48821789,-64.77711000
1.51858969,-64.10566000
1.54896148,-59.20263000
1.57933327,-62.20831000
1.60970507,-67.85762000
1.64007686,-58.66273000
1.67044866,-61.10180000
1.70082045,-67.72157000
1.73119224,-61.56027000
1.76156404,-64.07432000
1.79193583,-77.11502000
1.82230762,-65.42208000
1.85267942,-63.24110000
1.88305121,-69.54140000
1.91342301,-70.11929000
1.94379480,-62.92107000
1.97416659,-66.72429000
2.00453839,-72.01572000
2.03491018,-65.82058000
2.06528197,-67.64225000
2.09565377,-90.95731000
2.12602556,-64.33390000
2.15639736,-61.10861000
2.18676915,-65.45984000
2.21714094,-71.43441000
2.24751274,-64.64104000
2.27788453,-68.11164000
2.30825632,-69.55772000
2.33862812,-64.80247000
2.36899991,-66.88026000
2.39937171,-71.50202000
2.42974350,-65.58397000
2.46011529,-66.81794000
2.49048709,-78.09653000
2.52085888,-74.62217000
2.55123067,-71.64426000
2.58160247,-71.10951000
2.61197426,-70.71136000
2.64234606,-70.16690000
2.67271785,-79.84198000
2.70308964,-71.42590000
2.73346144,-65.66654000
2.76383323,-68.34418000
2.79420502,-75.73250000
2.82457682,-67.72157000
2.85494861,-67.65203000
2.88532041,-73.15446000
2.91569220,-67.20554000
2.94606399,-66.66562000
2.97643579,-76.91895000
3.00680758,-70.58369000
3.03717937,-67.24086000
3.06755117,-72.03685000
3.09792296,-77.40190000
3.12829476,-70.77466000
3.15866655,-73.01077000
3.18903834,-75.55726000
3.21941014,-76.46078000
3.24978193,-86.47946000
3.28015372,-78.28468000
3.31052552,-72.01770000
3.34089731,-71.70052000
3.37126911,-79.49695000
3.40164090,-76.97440000
3.43201269,-70.87486000
3.46238449,-74.65311000
3.49275628,-78.79720000
3.52312807,-70.66231000
3.55349987,-72.25472000
3.58387166,-76.60678000
3.61424346,-72.03581000
3.64461525,-72.63416000
3.67498704,-79.61213000
3.70535884,-82.10606000
3.73573063,-75.67516000
3.76610242,-75.81684000
3.79647422,-73.85872000
3.82684601,-77.85822000
3.85721781,-88.73252000
3.88758960,-77.80222000
3.91796139,-75.34446000
3.94833319,-79.56756000
3.97870498,-87.14679000
4.00907677,-75.58448000
