Frequency,Channel A
(kHz),(dBu)

0.00000000,-23.98282000
0.03037179,-22.38305000
0.06074359,-20.95970000
0.09111538,-25.55517000
0.12148717,-27.53500000
0.15185897,-26.60212000
0.18223076,-30.67291000
0.21260256,-37.43419000
0.24297435,-37.27624000
0.27334614,-41.41483000
0.30371794,-55.15871000
0.33408973,-39.44511000
0.36446152,-37.95605000
0.39483332,-42.45950000
0.42520511,-41.14227000
0.45557691,-40.28347000
0.48594870,-44.52911000
0.51632049,-49.46774000
0.54669229,-46.70010000
0.57706408,-53.31092000
0.60743587,-72.54115000
0.63780767,-47.34490000
0.66817946,-47.08181000
0.69855126,-55.45301000
0.72892305,-54.43394000
0.75929484,-54.17278000
0.78966664,-58.85180000
0.82003843,-60.39594000
0.85041022,-58.76416000
0.88078202,-58.71040000
0.91115381,-60.97962000
0.94152561,-56.63171000
0.97189740,-57.64217000
1.00226919,-70.84382000
1.03264099,-66.98243000
1.06301278,-63.46970000
1.09338457,-63.16879000
1.12375637,-59.65205000
1.15412816,-56.47756000
1.18449996,-60.43416000
1.21487175,-66.95271000
1.24524354,-64.22787000
1.27561534,-65.48568000
1.30598713,-69.19303000
1.33635892,-68.33926000
1.36673072,-64.91348000
1.39710251,-64.88661000
1.42747431,-74.46212000
1.45784610,-67.19998000
1.48821789,-75.11138000
1.51858969,-67.81005000
1.54896148,-59.63234000
1.57933327,-61.26175000
1.60970507,-62.36132000
1.64007686,-58.26642000
1.67044866,-59.17935000
1.70082045,-63.73892000
1.73119224,-64.71087000
1.76156404,-63.91512000
1.79193583,-69.93069000
1.82230762,-73.19232000
1.85267942,-64.95881000
1.88305121,-68.34828000
1.91342301,-68.20466000
1.94379480,-62.87273000
1.97416659,-64.14574000
2.00453839,-71.02843000
2.03491018,-66.45827000
2.06528197,-65.38722000
2.09565377,-70.29366000
2.12602556,-64.23255000
2.15639736,-60.98309000
2.18676915,-63.46294000
2.21714094,-63.44801000
2.24751274,-61.77119000
2.27788453,-64.03311000
2.30825632,-66.79883000
2.33862812,-63.82876000
2.36899991,-63.98300000
2.39937171,-66.66623000
2.42974350,-64.86518000
2.46011529,-64.37325000
2.49048709,-69.54907000
2.52085888,-73.09686000
2.55123067,-71.75177000
2.58160247,-71.86982000
2.61197426,-79.57323000
2.64234606,-76.32069000
2.67271785,-75.12547000
2.70308964,-74.04984000
2.73346144,-68.14246000
2.76383323,-65.38538000
2.79420502,-67.53728000
2.82457682,-67.24466000
2.85494861,-64.88723000
2.88532041,-65.68416000
2.91569220,-68.63540000
2.94606399,-66.90633000
2.97643579,-68.09758000
3.00680758,-71.98169000
3.03717937,-69.32929000
3.06755117,-66.61759000
3.09792296,-68.54852000
3.12829476,-72.26015000
3.15866655,-74.45718000
3.18903834,-74.24888000
3.21941014,-76.68030000
3.24978193,-77.73897000
3.28015372,-74.91032000
3.31052552,-74.05804000
3.34089731,-70.57716000
3.37126911,-69.56573000
3.40164090,-71.86726000
3.43201269,-72.72491000
3.46238449,-72.87187000
3.49275628,-74.76699000
3.52312807,-76.45143000
3.55349987,-72.85101000
3.58387166,-73.66125000
3.61424346,-79.61024000
3.64461525,-74.84985000
3.67498704,-73.26560000
3.70535884,-73.88821000
3.73573063,-72.62283000
3.76610242,-71.18633000
3.79647422,-72.55324000
3.82684601,-76.18508000
3.85721781,-77.19932000
3.88758960,-75.50375000
3.91796139,-80.70914000
3.94833319,-78.39383000
3.97870498,-78.79772000
4.00907677,-80.00599000
