Frequency,Channel A
(kHz),(dBu)

0.00000000,-36.76723000
0.03037179,-22.94525000
0.06074359,-21.06243000
0.09111538,-26.63813000
0.12148717,-30.58430000
0.15185897,-27.40709000
0.18223076,-32.30936000
0.21260256,-37.44781000
0.24297435,-36.03525000
0.27334614,-41.55551000
0.30371794,-52.63226000
0.33408973,-38.79578000
0.36446152,-36.75464000
0.39483332,-41.82089000
0.42520511,-43.99578000
0.45557691,-41.39745000
0.48594870,-47.33444000
0.51632049,-46.32379000
0.54669229,-45.11827000
0.57706408,-53.44036000
0.60743587,-56.39046000
0.63780767,-45.97146000
0.66817946,-45.58864000
0.69855126,-53.63430000
0.72892305,-59.41843000
0.75929484,-53.57452000
0.78966664,-56.92015000
0.82003843,-62.39655000
0.85041022,-69.38783000
0.88078202,-61.29667000
0.91115381,-55.28690000
0.94152561,-53.49617000
0.97189740,-57.34142000
1.00226919,-73.07609000
1.03264099,-75.23098000
1.06301278,-76.69024000
1.09338457,-69.40669000
1.12375637,-59.30794000
1.15412816,-56.91634000
1.18449996,-64.19017000
1.21487175,-65.44145000
1.24524354,-61.34492000
1.27561534,-65.12086000
1.30598713,-69.01398000
1.33635892,-67.01248000
1.36673072,-64.17981000
1.39710251,-62.58604000
1.42747431,-63.21197000
1.45784610,-65.93782000
1.48821789,-70.56457000
1.51858969,-68.08902000
1.54896148,-59.41754000
1.57933327,-61.94494000
1.60970507,-64.48682000
1.64007686,-57.79722000
1.67044866,-58.77853000
1.70082045,-61.97295000
1.73119224,-60.48408000
1.76156404,-63.59371000
1.79193583,-70.45918000
1.82230762,-68.30524000
1.85267942,-65.71252000
1.88305121,-68.02148000
1.91342301,-69.21317000
1.94379480,-64.15423000
1.97416659,-66.99699000
2.00453839,-66.99907000
2.03491018,-63.80017000
2.06528197,-66.37837000
2.09565377,-76.11802000
2.12602556,-64.77230000
2.15639736,-61.97985000
2.18676915,-65.82443000
2.21714094,-65.16989000
2.24751274,-62.74184000
2.27788453,-68.01550000
2.30825632,-67.86824000
2.33862812,-64.30392000
2.36899991,-66.84035000
2.39937171,-68.83030000
2.42974350,-63.89898000
2.46011529,-64.65171000
2.49048709,-76.83578000
2.52085888,-71.48020000
2.55123067,-70.60880000
2.58160247,-71.53143000
2.61197426,-72.99733000
2.64234606,-71.27247000
2.67271785,-90.44205000
2.70308964,-68.35135000
2.73346144,-64.61875000
2.76383323,-66.61887000
2.79420502,-70.94054000
2.82457682,-67.32759000
2.85494861,-67.15499000
2.88532041,-68.62979000
2.91569220,-66.15037000
2.94606399,-66.01228000
2.97643579,-72.38977000
3.00680758,-69.87124000
3.03717937,-66.90353000
3.06755117,-69.29868000
3.09792296,-72.69749000
3.12829476,-72.83302000
3.15866655,-74.64163000
3.18903834,-73.37585000
3.21941014,-72.39996000
3.24978193,-75.70113000
3.28015372,-83.71729000
3.31052552,-73.74484000
3.34089731,-70.98365000
3.37126911,-73.24029000
3.40164090,-72.82069000
3.43201269,-70.82313000
3.46238449,-73.48661000
3.49275628,-73.79487000
3.52312807,-70.33836000
3.55349987,-71.12128000
3.58387166,-74.14496000
3.61424346,-72.60530000
3.64461525,-72.90025000
3.67498704,-74.26566000
3.70535884,-74.43071000
3.73573063,-75.65306000
3.76610242,-76.79856000
3.79647422,-73.97836000
3.82684601,-76.70316000
3.85721781,-84.75206000
3.88758960,-82.30160000
3.91796139,-78.39297000
3.94833319,-79.46990000
3.97870498,-83.53117000
4.00907677,-75.87724000
