Frequency,Channel A
(kHz),(dBu)

0.00000000,-43.92005000
0.03037179,-23.19832000
0.06074359,-22.39186000
0.09111538,-35.71595000
0.12148717,-31.32526000
0.15185897,-27.58086000
0.18223076,-32.29249000
0.21260256,-45.47284000
0.24297435,-39.04757000
0.27334614,-38.34438000
0.30371794,-40.84253000
0.33408973,-37.33327000
0.36446152,-39.20373000
0.39483332,-50.49541000
0.42520511,-42.67242000
0.45557691,-40.75993000
0.48594870,-45.55218000
0.51632049,-53.25777000
0.54669229,-46.10257000
0.57706408,-45.87828000
0.60743587,-46.94731000
0.63780767,-44.21349000
0.66817946,-46.63223000
0.69855126,-55.67803000
0.72892305,-53.47514000
0.75929484,-55.00702000
0.78966664,-69.14003000
0.82003843,-88.62077000
0.85041022,-61.60503000
0.88078202,-57.80909000
0.91115381,-58.86547000
0.94152561,-56.93680000
0.97189740,-57.96574000
1.00226919,-64.16576000
1.03264099,-63.73737000
1.06301278,-62.09482000
1.09338457,-63.18930000
1.12375637,-61.52004000
1.15412816,-57.53364000
1.18449996,-61.09233000
1.21487175,-67.24290000
1.24524354,-63.63890000
1.27561534,-66.87463000
1.30598713,-83.54905000
1.33635892,-75.71973000
1.36673072,-78.81902000
1.39710251,-64.55910000
1.42747431,-63.17933000
1.45784610,-61.47644000
1.48821789,-60.53064000
1.51858969,-57.83530000
1.54896148,-57.34024000
1.57933327,-64.63615000
1.60970507,-66.80590000
1.64007686,-58.66520000
1.67044866,-59.52368000
1.70082045,-67.23957000
1.73119224,-66.54240000
1.76156404,-61.42765000
1.79193583,-63.72628000
1.82230762,-64.64024000
1.85267942,-64.64230000
1.88305121,-71.26962000
1.91342301,-68.23764000
1.94379480,-62.87795000
1.97416659,-64.84003000
2.00453839,-69.22780000
2.03491018,-65.49500000
2.06528197,-65.91809000
2.09565377,-74.57368000
2.12602556,-63.87757000
2.15639736,-61.93470000
2.18676915,-74.30711000
2.21714094,-68.73210000
2.24751274,-64.10468000
2.27788453,-69.10353000
2.30825632,-80.54478000
2.33862812,-68.76971000
2.36899991,-67.16593000
2.39937171,-74.77471000
2.42974350,-69.48785000
2.46011529,-66.67274000
2.49048709,-76.48766000
2.52085888,-76.20441000
2.55123067,-75.36378000
2.58160247,-83.37078000
2.61197426,-73.84433000
2.64234606,-70.08300000
2.67271785,-69.32540000
2.70308964,-75.15985000
2.73346144,-70.42613000
2.76383323,-67.51968000
2.79420502,-72.29465000
2.82457682,-77.12254000
2.85494861,-67.96491000
2.88532041,-69.01186000
2.91569220,-72.63990000
2.94606399,-67.65961000
2.97643579,-67.50935000
3.00680758,-75.11800000
3.03717937,-70.20145000
3.06755117,-68.20425000
3.09792296,-71.74710000
3.12829476,-78.88761000
3.15866655,-82.31274000
3.18903834,-76.61826000
3.21941014,-79.43652000
3.24978193,-91.46779000
3.28015372,-80.95984000
3.31052552,-76.20193000
3.34089731,-71.87962000
3.37126911,-72.80063000
3.40164090,-77.32270000
3.43201269,-74.40632000
3.46238449,-71.04778000
3.49275628,-74.17283000
3.52312807,-78.60342000
3.55349987,-71.26143000
3.58387166,-72.09879000
3.61424346,-76.77801000
3.64461525,-74.78960000
3.67498704,-74.35370000
3.70535884,-82.46658000
3.73573063,-78.00708000
3.76610242,-75.57785000
3.79647422,-74.28532000
3.82684601,-76.99167000
3.85721781,-83.15377000
3.88758960,-81.11889000
3.91796139,-77.38437000
3.94833319,-74.60144000
3.97870498,-74.03938000
4.00907677,-80.23550000
